403  1  1
2
+0.00000000000	+0.02827700000	+0.00000000000
+0.00001137811	+0.02827700000	+0.00000000000
+0.00002275622	+0.02827700000	+0.00000000000
+0.00003413433	+0.02827700000	+0.00000000000
+0.00004551244	+0.02827700000	+0.00000000000
+0.00005689055	+0.02827700000	+0.00000000000
+0.00006826866	+0.02827700000	+0.00000000000
+0.00007964677	+0.02827700000	+0.00000000000
+0.00009102488	+0.02827700000	+0.00000000000
+0.00010240299	+0.02827700000	+0.00000000000
+0.00011378109	+0.02827700000	+0.00000000000
+0.00012515920	+0.02827700000	+0.00000000000
+0.00013653731	+0.02827700000	+0.00000000000
+0.00014791542	+0.02827700000	+0.00000000000
+0.00015929353	+0.02827700000	+0.00000000000
+0.00017067164	+0.02827700000	+0.00000000000
+0.00018204975	+0.02827700000	+0.00000000000
+0.00019342786	+0.02827700000	+0.00000000000
+0.00020480597	+0.02827700000	+0.00000000000
+0.00021618408	+0.02827700000	+0.00000000000
+0.00022756219	+0.02827700000	+0.00000000000
+0.00023894030	+0.02827700000	+0.00000000000
+0.00025031841	+0.02827700000	+0.00000000000
+0.00026169652	+0.02827700000	+0.00000000000
+0.00027307463	+0.02827700000	+0.00000000000
+0.00028445274	+0.02827700000	+0.00000000000
+0.00029583085	+0.02827700000	+0.00000000000
+0.00030720896	+0.02827700000	+0.00000000000
+0.00031858706	+0.02827700000	+0.00000000000
+0.00032996517	+0.02827700000	+0.00000000000
+0.00034134328	+0.02827700000	+0.00000000000
+0.00035272139	+0.02827700000	+0.00000000000
+0.00036409950	+0.02827700000	+0.00000000000
+0.00037547761	+0.02827700000	+0.00000000000
+0.00038685572	+0.02827700000	+0.00000000000
+0.00039823383	+0.02827700000	+0.00000000000
+0.00040961194	+0.02827700000	+0.00000000000
+0.00042099005	+0.02827700000	+0.00000000000
+0.00043236816	+0.02827700000	+0.00000000000
+0.00044374627	+0.02827700000	+0.00000000000
+0.00045512438	+0.02827700000	+0.00000000000
+0.00046650249	+0.02827700000	+0.00000000000
+0.00047788060	+0.02827700000	+0.00000000000
+0.00048925871	+0.02827700000	+0.00000000000
+0.00050063682	+0.02827700000	+0.00000000000
+0.00051201493	+0.02827700000	+0.00000000000
+0.00052339303	+0.02827700000	+0.00000000000
+0.00053477114	+0.02827700000	+0.00000000000
+0.00054614925	+0.02827700000	+0.00000000000
+0.00055752736	+0.02827700000	+0.00000000000
+0.00056890547	+0.02827700000	+0.00000000000
+0.00058028358	+0.02827700000	+0.00000000000
+0.00059166169	+0.02827700000	+0.00000000000
+0.00060303980	+0.02827700000	+0.00000000000
+0.00061441791	+0.02827700000	+0.00000000000
+0.00062579602	+0.02827700000	+0.00000000000
+0.00063717413	+0.02827700000	+0.00000000000
+0.00064855224	+0.02827700000	+0.00000000000
+0.00065993035	+0.02827700000	+0.00000000000
+0.00067130846	+0.02827700000	+0.00000000000
+0.00068268657	+0.02827700000	+0.00000000000
+0.00069406468	+0.02827700000	+0.00000000000
+0.00070544279	+0.02827700000	+0.00000000000
+0.00071682090	+0.02827700000	+0.00000000000
+0.00072819900	+0.02827700000	+0.00000000000
+0.00073957711	+0.02827700000	+0.00000000000
+0.00075095522	+0.02827700000	+0.00000000000
+0.00076233333	+0.02827700000	+0.00000000000
+0.00077371144	+0.02827700000	+0.00000000000
+0.00078508955	+0.02827700000	+0.00000000000
+0.00079646766	+0.02827700000	+0.00000000000
+0.00080784577	+0.02827700000	+0.00000000000
+0.00081922388	+0.02827700000	+0.00000000000
+0.00083060199	+0.02827700000	+0.00000000000
+0.00084198010	+0.02827700000	+0.00000000000
+0.00085335821	+0.02827700000	+0.00000000000
+0.00086473632	+0.02827700000	+0.00000000000
+0.00087611443	+0.02827700000	+0.00000000000
+0.00088749254	+0.02827700000	+0.00000000000
+0.00089887065	+0.02827700000	+0.00000000000
+0.00091024876	+0.02827700000	+0.00000000000
+0.00092162687	+0.02827700000	+0.00000000000
+0.00093300498	+0.02827700000	+0.00000000000
+0.00094438308	+0.02827700000	+0.00000000000
+0.00095576119	+0.02827700000	+0.00000000000
+0.00096713930	+0.02827700000	+0.00000000000
+0.00097851741	+0.02827700000	+0.00000000000
